id,user_screen_name,user_created_at,user_followers,user_friends,date
1421012314879270100,planetmara,Z a~? a(TM)^i,Z a~ 1/2  a(TM)?i,Z a+',10/07/2018 23:00
1421012357086649900,mission_russian,D?NEURDuD'N?N,D2D 3/4  D D 3/4 N?N?D,D, D?NEURD
1421012697743769900,i,0,Student | Songwriter | Shopkeeper | EDM & Sitcom Enthusiast | MUFC | a--c a--? | azoaoe-i,?,24/04/2014 10:03
1421012841516070100,RDSampson_25,14/09/2011 11:01,2284,1908,30/07/2021 7:40
1421013180277470200,Katheri48033429,?dYo.i,?,2/09/2015 13:26,2616
1421013479658489900,dmuleicester,? https://t.co/a2SkojzSZC a!...i,? #YourDMUFuture,18/09/2009 10:16,51554
1421013788191430100,dYZ? #Olympics,The Stanford Band of Stanford Golf dYZ?a>3i,?,21/01/2021 19:58,41
1421013835029350100,RTEsport,19/09/2007 12:53,122265,1358,30/07/2021 7:44
1421013944630649900,SowetanLIVE,7/05/2010 10:06,1022874,4396,30/07/2021 7:45
1421014031226310100,womenIdiaspora,31/01/2020 17:52,1519,2727,30/07/2021 7:45
1421014233400089900,Madmax6_12,? -SciencedY"!- Humanism dY'"- TriviadY--?-World CinemadYZJPY- Sports a>1dY? 1/4 aEUR?a(TM),i,?- Music dYZ?dYZ?- Rock-MetaldY?~- Politics dY"!dYZ(TM),20/11/2012 7:16
1421014267411590100,boyboy40849757,EURa,aae(TM)(R)eEURsaooa"|a~>>a~>>a-oeae!cao?aeoe<a?<ao|,21/11/2020 8:09,0
1421014270561689900,etdbrief_ro_1,6/08/2016 6:16,1060,4677,30/07/2021 7:46
1421014277155169800,mikecoulson48,11/04/2014 18:37,25592,19967,30/07/2021 7:46
1421014352392550100,MulliganEddie,?dY'(TM)Working for better Waterford as Fianna FA!il Cllr dY?(R)dY?a Former Naval Officer as"i,?Re-Learning Irish from 12 yr old daughter dY'o,17/11/2013 15:49,4231
1421014398257310200,lfclee2011,18/04/2011 18:19,2929,2684,30/07/2021 7:46
1421014429672609800,L_B1983,27/04/2011 13:24,1091,2265,30/07/2021 7:46
1421014459259270100,Camclaret1Calum,,23/07/2013 10:34,5212,5326
1421014466754489900,diconium,21/09/2015 15:38,3076,1616,30/07/2021 7:47
1421014479786150100,FCN2go,7/01/2009 20:33,131880,1236,30/07/2021 7:47
1421014533292830200,HeadlineKwt,24/04/2020 13:15,1209,1738,30/07/2021 7:47
1421014674942950100,carolinepennock,7/01/2011 11:06,10883,1363,30/07/2021 7:47
1421014809219230200,tochukwu_tiz,13/05/2017 15:04,3226,3610,30/07/2021 7:48
1421014839296670200,pilarhacheluc,?dYYa,17/11/2020 16:08,3364,2349
1421015087263969800,SpeechTrans,19/03/2010 15:16,6449,4338,30/07/2021 7:49
1421015229132070100,MissAWaters1,23/05/2011 19:53,5345,4769,30/07/2021 7:50
1421015265572230100,HassanmahmoodDr,5/09/2020 22:50,1503,1468,30/07/2021 7:50
1421015305455750100,cricadharsh,19/09/2010 17:56,2010,1246,30/07/2021 7:50
1421015415027870200,heather_venter,11/01/2013 16:29,6040,5773,30/07/2021 7:50
1421015507986270200,MissAWaters1,23/05/2011 19:53,5345,4769,30/07/2021 7:51
1421015508569049900,silmarilions,EURaeoeYa,EURa 1/4 s,13/04/2012 2:52,244
1421015598037830100,Melodyzhhang,dY^si,?,22/12/2013 4:50,12
1421015624940230100,?,1,if you ever perceived me- no you didnaEUR(TM)t a??i,?aoe? she/they,17/07/2018 8:31
1421015856390169900,cricadharsh,19/09/2010 17:56,2010,1246,30/07/2021 7:52
1421015868675289900,Lucas_Wyrsch,11/02/2008 8:33,95506,88468,30/07/2021 7:52
1421015894080289800,? itaEUR(TM)s on discovery+ @EuropeanTour https://t.co/n8NIiKIOpO,member at Stonebridge golf course a>3i,?dY?OEdY?>>aEUR?a(TM),i,?-Birmingham City fan
1421015911348249900,tony_thedj,20/10/2017 18:44,2028,1144,30/07/2021 7:52
1421015934429529900,Roland_speaks,30/12/2011 1:28,15688,9469,30/07/2021 7:52
1421015969011489800,nickw84,?dY?Y,23/12/2008 2:01,5981,1914
1421016004923110100,Neil_Harman57,22/02/2015 21:37,3682,1858,30/07/2021 7:53
1421016010807769900,Joe__Tennis,5/11/2019 11:54,1375,2009,30/07/2021 7:53
1421016021805190100,StevejMchugh,13/01/2011 20:49,4099,1472,30/07/2021 7:53
1421016034086169900,footbollGod,31/07/2016 22:51,1504,2360,30/07/2021 7:53
1421016098137249800,beebeego09,5/04/2009 9:35,2842,1150,30/07/2021 7:53
1421016118853089800,Oliver___Brett,12/02/2009 17:31,5874,1397,30/07/2021 7:53
1421016144845150200,Olympics,30/06/2009 15:23,6359734,5020,30/07/2021 7:53
1421016205062809900,FaisiMalik_,8/05/2013 8:53,4256,4454,30/07/2021 7:53
1421016273987590100,dY~,0,Part time DJ and dog catcher. Passionate Norwood Football Club supporter. PAC 1984-1988.,2/07/2010 10:28,189
1421016286247649800,RuneBjerkholt,28/12/2014 12:42,2038,1091,30/07/2021 7:54
1421016419458809900,RunEducator,28/11/2016 17:36,31238,19847,30/07/2021 7:54
1421016469501049900,AEWarchitects,5/10/2010 15:01,6267,1804,30/07/2021 7:55
1421016512664670200,BBCNorthampton,18/10/2009 19:56,58313,1516,30/07/2021 7:55
1421018940155769900,TealCartoons,24/03/2009 12:26,19557,1995,30/07/2021 8:04
1421018947873350100,EverywhereInOne,5/04/2012 21:29,2823,2568,30/07/2021 8:04
1421019059215289900,paulineyau,1/10/2009 11:14,1815,1124,30/07/2021 8:05
1421019121576249900,nypost,18/11/2008 19:46,2238280,11132,30/07/2021 8:05
1421019143856289800,VH0THIIW,6/02/2021 12:21,1227,1100,30/07/2021 8:05
1421019248009350100,holinwanderlust,4/04/2015 11:30,3578,1826,30/07/2021 8:06
1421019264257990100,PratikChaubey,i,?,27/08/2012 2:54,63
1421019327499750100,underarm_ace,?aEUR?dYOE^ he/him,8/05/2010 16:03,3451,3063
1421019370201830100,aGirlCalledChar,20/01/2011 18:57,4236,4449,30/07/2021 8:06
1421019621805670100,JnrFrey,?,15/04/2014 11:09,5155,1711
1421020092717049900,lucybullivant,16/06/2009 20:26,1777,2284,30/07/2021 8:09
1421020207523449900,hamidnoor,27/04/2009 19:52,2799,4548,30/07/2021 8:09
1421020251022630100,Reuters,20/03/2007 17:46,23624194,1171,30/07/2021 8:10
1421020275928230100,NomessTess,20/05/2018 0:13,1620,2097,30/07/2021 8:10
1421020342261350100,helengt76,27/01/2010 17:43,3111,3821,30/07/2021 8:10
1421020396086689800,StephenClarkeNZ,23/03/2012 2:00,5405,5595,30/07/2021 8:10
1421029216913529900,rohanbabu,24/11/2008 13:32,1817,1600,30/07/2021 8:45
1421029249931110100,bright103106,0,Electronic,26/04/2019 3:26,0
1421029440751009800,tiffanymurray,3/03/2009 13:36,2795,4974,30/07/2021 8:46
1421029556496990200,revolution528,,29/02/2016 3:03,14254,5926
1421029783220089900,jccordero28,27/11/2009 15:01,1114,4995,30/07/2021 8:47
1421029806427169800,whipped4wheein,2,a?? a?"*: i 1/2 JPY#MAMAMOO: always and forever i 1/2 JPYi 3/4 Y*aoe? she/her aEURc 19 aEURc ph,27/09/2020 1:29,443
1421029815881190100,people,20/03/2009 22:30,7587769,1721,30/07/2021 8:48
1421029896562809900,CGoreham,? Football commentator (mainly #NCFC),15/07/2009 12:35,19448,667
1421029906994150100,debolaadebanjo_,?,8/01/2020 13:08,1079,266
1421029940712070100,angieisthebest,15/04/2009 23:24,1344,2530,30/07/2021 8:48
1421030022366649900,marvelousmukesh,?|| Jaddu || #MI || #MU || #Barca || #BFC || #KBFC,17/04/2013 11:32,1117,470
1421030074254489900,Sc0rpion_Girl,,Eoe EaE'eoe+-a'EUReoe?Eaa'EURE' dY'sa??i,?,18/04/2021 6:16
1421030322003750100,ScrumQueens,14/07/2009 20:46,18464,2936,30/07/2021 8:50
1421030421954009900,FCN2go,7/01/2009 20:33,131880,1236,30/07/2021 8:50
1421030526631110100,ciclistamaluca,2/05/2013 15:52,1447,1776,30/07/2021 8:50
1421030606666809900,nevernotamoo,Z,30/12/2012 12:02,1656,1589
1421030623406430200,flekash_,D 1/2 Du Nf DYNEURD,D.NEURDuD 1/2 Nf!,14/02/2021 13:39,62
1421030661440289800,russian98,15/06/2009 6:45,1460,4572,30/07/2021 8:51
1421030870069150200,teewj_,17/05/2013 22:25,2574,2568,30/07/2021 8:52
1421030874540230100,tandigi,26/10/2011 3:30,1268,2691,30/07/2021 8:52
1421030877103009800,mafudurrant,aEUR?a(TM),i,? aEURc Stopfordian dYZ(C) aEURc British European dY?!dY??dY?adY?o aEURc Queer dY?3i,?aEUR?dYOE^ aEURc Political eagle dY|...aEURc he/him dY'+-aEUR?a(TM)
1421031051950969900,assad_karen,0,Noticing (((things))),18/08/2020 22:59,154
1421031113741510100,qctimes,26/11/2007 14:44,47307,2320,30/07/2021 8:53
1421031121190630100,kai_gill,28/06/2012 9:28,1880,3124,30/07/2021 8:53
1421031149107910100,hannahchrstina,19/04/2016 14:43,1172,1139,30/07/2021 8:53
1421031199963809800,Nathan_7,N,D? D>>D,D 1/4 D 3/4 D 1/2 DoD? dY?<dYf? / famously aoe?transparentaoe?,6/02/2009 21:34
1421031211552670200,diminniesnochu,?aEUR?dYOE^aEUR? 25. she/her. INFP-T (fan account) @BTS_twt ALWAYS COMES FIRST dY'oedY'oe PJM & JJK biased/OT7aoe?backup: @jiminssikookies,21/04/2012 21:22,1082,1416
1421031229080710100,Sc0rpion_Girl,,Eoe EaE'eoe+-a'EUReoe?Eaa'EURE' dY'sa??i,?,18/04/2021 6:16
1421031319404870100,iamemilymayo,8/09/2014 0:10,6087,3974,30/07/2021 8:54
1421031331635550200,TayFaulmann,? | Insta: @tayfaulmann |,21/11/2013 23:02,1057,466
1421031426124769800,junijin56,FALLING IN LOVE WITH CHO SEUNGYOUN- WOODZ | UNB | X1 | DEEP IN LOVE WITH IU- LEE JIEUN dY'oe | GG & SM ENTHUSIASM,2/09/2016 18:43,2338,2419
1421031451127129900,24hrsReport,21/06/2011 23:10,8440,4235,30/07/2021 8:54
1421031497516129800,FindersFairway,?aEUR?a(TM),i,?dY'?a~~i,?dY??
1421031523214630100,TomGeeTweet,i,? Love the outdoors and exploring. Fair weather cyclist. #Comms #PR and award-winning #Campaign professional. MCIPR. Always learning. Hi dY'<,19/09/2014 6:57,1319
1421031544186150100,? https://t.co/hDhDCqSHpB,NA,12/04/2015 21:52,1431,121
1421031647495910100,demon_dave,7/04/2010 23:45,4301,4914,30/07/2021 8:55
1421031794787430100,MattRosser,20/01/2008 20:40,1744,2166,30/07/2021 8:55
1421031819554790100,dY~,1,Educator- sports fanatic of any kind- Rock & Metal are music of choice. chilled out- relaxed and waiting for what today brings.,3/07/2011 15:17,492
1421031832313889800,mikelisa800,18/05/2009 10:36,11786,5793,30/07/2021 8:56
1421031845551129900,mattgreenough,? Trainer at Civil Service College dY'?aEUR?dY?<< 2020 European Speechwriter of the Year! dY?+,5/01/2010 18:25,1811,1773
1421036428507609900,? dYs'aEUR?a(TM)EURi,1,NA,23/08/2016 8:20,263
1421036494093830100,arataka_lie_gen,,?a?aa,<a? 3/4 a? 3/4 a?<<ae-?a?(R)a,?ae?!c?+a?aa
1421036594098630100,TeamBath,13/01/2012 11:51,8272,2498,30/07/2021 9:15
1421036682313350100,? an a~"i,1,Hi I'm a Parson Russell Terrier lass who loves chasing friends- biting their ears- eating treats and sun puddlin,19/04/2016 18:26,4375
1421036742677830100,daviddownie17,1/11/2010 18:00,13631,2822,30/07/2021 9:15
1421036753729630200,7NewsPerth,16/07/2009 5:00,88806,1736,30/07/2021 9:15
1421036871262489900,Pairsonnalites,29/04/2010 13:56,4111,3787,30/07/2021 9:16
1421036888731929900,GirlsontheBall,: @GirlsontheBall,16/08/2012 19:44,26589,3248
1421036902396870100,RunJOC,2/05/2011 13:54,4939,1060,30/07/2021 9:16
1421036958088929800,InesZepa,27/07/2014 16:28,2249,1677,30/07/2021 9:16
1421037005169849900,Shrutika_45_,? Barcelona aEURc Germany dY?(C)dY?a aEURc Mumbai City FC | UMumba | DjokovicdYZ 3/4  | Hockey | All Blacks | Marvel | dY??dY'(TM),28/09/2019 20:52,5253,340
1421037056310969900,IgboticInNature,1/04/2010 13:41,3018,3234,30/07/2021 9:16
1421037118600710100,dY??dY~?dY'aaEUR|CongraaEUR| https://t.co/t87aycdeK6,Ambassador of SlovakiadY?,dY??to LatviadY?+-dY?>>&LithuaniadY?+-dY?1/previously also Head of Cabinet to Foreign Minister&Chief Speechwriter/a??i,?ice-hockey player,6/10/2014 19:30
1421037244463270100,PGAofAustralia,6/04/2009 2:05,25346,2427,30/07/2021 9:17
1421037294488889900,?,#Olympics - Inspiring people through the Olympic values of friendship- respect- and excellence.,30/06/2009 15:23,6359734,5020
1421037751282150100,TheGHRaiders,24/02/2011 3:59,4718,2809,30/07/2021 9:19
1421037767136569900,rach_e,6/02/2009 16:45,2223,2405,30/07/2021 9:19
1421037800015769900,NRLRaidersNews,23/02/2011 3:29,1935,1252,30/07/2021 9:19
1421037843078689800,HL10PM,29/09/2014 11:51,2360,4036,30/07/2021 9:19
1421037989816249900,sanmallya,18/01/2010 8:11,2486,1700,30/07/2021 9:20
1421037997487710200,fatpete_86,28/11/2016 14:54,1299,2270,30/07/2021 9:20
1421038042836390100,haloslouvebot,23/09/2020 7:22,1663,1563,30/07/2021 9:20
1421038204778529800,DYANCASTILLEJO,?,3/02/2010 15:18,395379,671
1421038266980129800,NwaizerNKU,16/09/2009 17:25,1357,1343,30/07/2021 9:21
1421038320855910100,Hemank_fpl,16/07/2020 12:37,1802,1823,30/07/2021 9:21
1421038391165030100,nikhitha_13,?dY?--a??i,?,4/06/2021 7:22,208
1421038526586649900,djpsmith9,?Accept the things you canaEUR(TM)t control a??i,?NHSa??i,?LD National Support Worker finalist 2018dY~,
1421038589886950100,AkriPasta,23/06/2009 13:31,1764,1249,30/07/2021 9:22
1421038730501049900,DavidPAstill21,17/11/2013 17:46,1039,4254,30/07/2021 9:23
1421038803347809800,ProudlySA,?dY??dY?| #BuyLocalToCreateJobs,9/05/2011 9:49,177674,3128
1421038807294489900,wing_kuang,5/05/2018 0:11,1884,2215,30/07/2021 9:23
1421038824423969800,sportsflashes,14/03/2016 16:36,20651,11931,30/07/2021 9:23
1421038827611769900,johnmcinroe,18/07/2009 12:40,2704,3557,30/07/2021 9:23
1421038920939169800,iztyl90,23/12/2018 13:36,1511,1420,30/07/2021 9:24
1421038924051449900,) secures Team USA their first Olympic medal of #Tokyo2020- beating Maria Moronta (aEUR| https://t.co/n2EvdjY7t3,Check out my boxing channel @PunchPerfectBox aEURc Boxing & Basketball Enthusiast aEURc Liverpool Fan,19/10/2012 15:32,2013,994
1421039000907910100,GirlsontheBall,: @GirlsontheBall,16/08/2012 19:44,26589,3248
1421039067735609900,RutledgeWood,13/03/2009 4:15,209925,1091,30/07/2021 9:24
1421039191979430100,dave1agar,11/03/2009 22:53,4432,2508,30/07/2021 9:25
1421039264490470100,royalsyng,15/12/2020 3:10,1705,1385,30/07/2021 9:25
1421039332702310100,ShwetaS13301723,a?| a??a??a??a? 3/4  a?oa?? a?-aJPY?a?|a? 3/4  a?-aJPY?a?| a?!a?,a?|aJPY? a?,aJPY? a?aaJPY,a?>aJPY? a?!a??a? 3/4  a??aJPY?a??aJPYEUR a??a?oea? 3/4  a?oaJPY?a??a? 3/4  dY(TM)? #proudtobeindiandY(TM)? I love indiaa??
1421039369000030200,Dann_10,0,YOLO(YouOnlyLiveOnce)/ It's not over until D fat lady sings/ ChelseaFC/ Respect for the rule of law/ Good governance is my forte'/ dY?3dY?! matter no dey shock me.,31/10/2010 0:33,4249
1421039381150790100,SSohaard,30/12/2011 7:34,7250,7177,30/07/2021 9:26
1421039381427590100,?,Only Virat Kohli matters dY"JPY #FanAccount aoeOEi,?,4/02/2013 15:45,3949
1421039404085350100,dY?? https://t.co/1eUWZgYNG2,Alienware Marketing Manager for Germany. Magic: the Gathering retiree Pro player and caster. Hareruya Pros team manager.,14/03/2009 16:59,5895,1156
1421039457554329900,AmosMurphy_,29/01/2019 10:43,1403,1866,30/07/2021 9:26
1421039485740089900,BenMacnair,10/12/2011 12:23,3716,4133,30/07/2021 9:26
1421039506010950100,roresonenarute1,,>aEUREURaooe-"a?<<a,EURcoaa??ao<a?aao<a,'ae+-
1421039574168390100,ron_fournier,31/03/2008 19:35,69141,3162,30/07/2021 9:26
1421043783123230200,Gabadeli_,14/10/2013 7:39,2107,4992,30/07/2021 9:43
1421043820637030100,Auhtumn,?,3/04/2011 23:50,1107,775
1421043857836230100,,0,In God We Trust.,6/01/2021 4:17,1
1421043890878950100,dwatchnews,29/12/2011 0:21,8316,9143,30/07/2021 9:43
1421043947766489900,11AliveNews,31/03/2008 19:05,398773,2757,30/07/2021 9:44
1421043990334369800,SportsIndiaShow,6/06/2018 0:52,1505,1539,30/07/2021 9:44
1421044059393630200,ianrankin61,7/09/2013 11:57,1278,1693,30/07/2021 9:44
1421044082235870200,EwMc1969,22/06/2016 19:19,1666,2168,30/07/2021 9:44
1421044144508710100,WGRZ,3/07/2008 13:14,192567,2055,30/07/2021 9:45
1421044218752030200,TennisPublisher,30/03/2009 16:51,6824,7361,30/07/2021 9:45
1421044241401350100,jetcupcake,1,Matcha tea addict. Boater. IDW orientated. Girly-girl with engineeraEUR(TM)s brain. Nonpartisan heterodox centrist. Gen X. Shadow mostly integrated. dY'(TM)dYoZ,25/03/2017 10:44,1160
1421044307755110100,lav_narayanan,13/06/2015 2:33,1952,2998,30/07/2021 9:45
1421044346321830100,Alisonscolumn,24/05/2010 13:29,2182,3397,30/07/2021 9:45
1421044442111289900,HitFirstBoxing, dY?udY?+- _  https://t.co/WbU8jmTZoY https://t.co/tif3nTXuQK,30/11/2012 3:55,2291,1329
1421044596545569800,ayo_olah,? | 20 - 10 - 20 Lekki Massacre dY'" | Muslim a~ai,?,30/12/2017 0:19,16088
1421044606758689800,chiefmarcus_,28/01/2016 7:35,13809,12125,30/07/2021 9:46
1421044619597409800,TheRobinsfromOz,13/09/2012 23:27,1393,1668,30/07/2021 9:46
1421044621447129900,radiomike519,23/04/2011 11:26,4992,4066,30/07/2021 9:46
1421044697896710100,leedsteaching,16/09/2016 10:21,2479,1898,30/07/2021 9:47
1421044749029409800,chisomsomzie,17/07/2017 13:18,20499,12493,30/07/2021 9:47
1421044817849630200,?dYJPY?. https://t.co/Qt4XFmpU1t,a??i,?,20/05/2012 16:04,650
1421044881892510200,Chazelena,?- gymnastics- data need & general ramblings! #repealed Likes/RT's are not endorsements,20/11/2011 22:01,3649,1031
1421044953711390200,Jordan_Patu,7/01/2015 13:09,4630,1824,30/07/2021 9:48
1421045046137209900,LillzTIL,? info@theinsidelane.co.uk #TheReachOutProject #TheInsideLane,4/11/2017 3:15,11402,460
1421045406029470200,SafiKhanMagical,27/09/2019 13:44,1279,3330,30/07/2021 9:50
1421045410181830100,sue_cade,17/12/2011 17:30,4293,4333,30/07/2021 9:50
1421045500015430100,KOM_acc,. #twitterstorian - Ireland- India- British Empire @tcdalumni.,26/01/2012 9:53,1406,1998
1421045506038369800,613WinterFlower,,e?,dY'oeFan and voting account so I donaEUR(TM)t clutter my dad and irlaEUR(TM)s feeds dY'oebut I promise IaEUR(TM)m human most of the time dY?YaEUR?a(TM)EURi,? #StreamMOTS_7
1421045540825950200,cyclecollective,30/11/2010 15:04,12634,6026,30/07/2021 9:50
1421045542252070100,JoeOCarroll,26/05/2011 16:42,1198,2210,30/07/2021 9:50
1421045621453209900,BrentleyGC,28/01/2009 19:37,6716,1611,30/07/2021 9:50
1421045674158790100,SafiKhanMagical,27/09/2019 13:44,1279,3330,30/07/2021 9:51
1421045737224230100,akdivakar5,9/01/2019 7:29,2806,3004,30/07/2021 9:51
1421045748825670100,Prabhjyot_Madan,i,?,26/09/2015 8:46,424
1421045761966430200,anuragmallick51,? Kohli a??i,?.,15/07/2016 16:28,221
1421045767939230200,KMSSTV,8/05/2009 20:03,6108,1433,30/07/2021 9:51
1421045784242310100,ferdz_Evans,19/01/2010 6:57,2614,3055,30/07/2021 9:51
1421045787644070100,SafiKhanMagical,27/09/2019 13:44,1279,3330,30/07/2021 9:51
1421045848545249800,maitvfiji,?Stream - UHF antenna dY"! Walesi appdY"2 a-<<i,?Facebooka-<<i,?Instagrama-<<i,?LinkedIna-<<i
1421045862420129800,EsanAtinuke124,13/11/2016 19:35,1968,3269,30/07/2021 9:51
1421045919315750100,marvelousmukesh,?|| Jaddu || #MI || #MU || #Barca || #BFC || #KBFC,17/04/2013 11:32,1117,470
1421046016548089900,vansport,12/07/2009 21:09,1603,1193,30/07/2021 9:52
1421046069501190100,sajid_has,aJPY?a?YaJPY?a?...a?,a??a?-a?oaJPY?a?? a?"a?? a?(R)aJPY?a?,a?,a?~aJPYEUR a?|aJPY
1421046082482489900,tanujlakhina,1/06/2008 10:33,2314,1345,30/07/2021 9:52
1421046087524089900,JANE79591745,3/03/2012 6:43,2153,2381,30/07/2021 9:52
1421046128120889900,ayo_olah,? | 20 - 10 - 20 Lekki Massacre dY'" | Muslim a~ai,?,30/12/2017 0:19,16088
1421046157673990100,Abefe_saint,25/02/2018 5:55,10022,3292,30/07/2021 9:53
1421046247318689800,,0,Engineer- Consultant- Aviation enthusiast- Planespotter,24/06/2012 18:53,465
1421046287571590100,johnmcinroe,18/07/2009 12:40,2704,3557,30/07/2021 9:53
1421046361059769900,i,0,aka protein_shake- dronzer- game changer. you may hate me for speaking truth but deep down you know I'm right and you are just in denying phase,28/07/2021 8:56,0
1421046399416870100,selgints,4/01/2010 4:29,1173,1277,30/07/2021 9:53
1421046465690950100,simondenyer,13/05/2009 15:57,20109,1153,30/07/2021 9:54
1421046466299270100,chiefmarcus_,28/01/2016 7:35,13809,12125,30/07/2021 9:54
1421046487052550100,AttardMon,4/06/2011 6:16,23126,4970,30/07/2021 9:54
1421046564236230100,garyalsmith,19/01/2009 8:50,176909,1198,30/07/2021 9:54
1421046571546950100,Big_G_09,?as 3/4 dY?^as 1/2 i,?dYZGBPdY?GBPdY?odYZ,dY??i,? Jock-Coach-Scout dY?' GOD dY(TM)? N?DuD 1/4 NOEN? Dad #BigAcea(TM) i
1421046596129670100,MCThomasSport,9/01/2011 11:53,1399,1635,30/07/2021 9:54
1421046603302009900,knakkergaard,r Fyens Stiftstidende og Fyns Amts Avis. RedaktA,r for magasinet I Byen Odense og for JFMs Ugeaviser i Odense.,17/03/2009 9:52,651
1421046660147289900,MHESME,24/02/2011 12:15,15686,2412,30/07/2021 9:55
1421046667445510100,chiefmarcus_,28/01/2016 7:35,13809,12125,30/07/2021 9:55
1421046669890649900,boomlive_in,16/03/2014 3:52,74095,1163,30/07/2021 9:55
1421046717101729800,MelanieDinjaski,28/03/2011 23:50,3850,3510,30/07/2021 9:55
1421046733723809800,JT2UK,i,? sometimes drinker of beer dY?o eater of ice cream dY?| and fan of cheese dY?EUR do what makes you happy.,6/03/2011 13:43,348
1421046799901409800,kdvcm,30/10/2012 21:49,24799,10279,30/07/2021 9:55
1421046904092249900,pavyg,? #nolefam #teamc1arke #evo dYZ 3/4  #PTPA Exposing Tennis Bias dY?!dY??,5/11/2011 14:19,5441,3208
1421046997700729900,felix_asoha,29/07/2011 11:37,3874,2313,30/07/2021 9:56
1421047052369369900, #Golden #Gold #Olympics https://t.co/HrHWkMC7lT,ARSENAL Girl #AW22 dYZ 3/4  #RF20 RFederer Thiem Muzza Rublev Humbert Goffin NK Serena #ACMilan #OLITZ Holby Line of Duty BBCDoctors Kylie The Script Kodaline,26/03/2009 13:50,5981,6579
1421047061181510100,PapayaFilms,12/02/2010 11:36,3626,1411,30/07/2021 9:56
1421047202689030100,DMugumisa,24/01/2010 11:24,9520,2406,30/07/2021 9:57
1421051335386950100,MittRomneyPlaza,5/12/2012 21:52,2837,1806,30/07/2021 10:13
1421051396087070200,curtainupshow,18/03/2012 19:22,12132,1873,30/07/2021 10:13
1421051441532129800,ScottLee80,?|FinsdY?!dY?^|#Thunderup dY?EUR|NUFCas 1/2 i,?|Jetsas 1/2 i,?|NYCFCas 1/2 i,?|Thunderas!i
1421051478362489900,i,0,Noah's cursed son and the father of the cursed African lot (if you believe that nonsense),26/05/2012 10:53,373
1421051486537190100,_All_United,? All United arenaEUR(TM)t we? a??i,?dY??dY-? #GGMU,18/12/2020 4:52,1233
1421051493646430200,e ^i?'i,0,we canaEUR(TM)t room together,4/12/2018 4:24,67
